Boro,street,fromSt,avg_vol,lat,lon,geometry
Manhattan,BROADWAY,DUANE ST,102.11111111111111,40.7152355,-74.00543160000001,POINT (-74.00543160000001 40.7152355)
Manhattan,BROADWAY,RIVERSIDE DR/DYCKMAN ST,153.27272727272728,40.865479,-73.92733799999999,POINT (-73.92733799999999 40.865479)
Manhattan,BROADWAY,SPRING ST,176.22727272727272,40.7230336,-73.998815,POINT (-73.998815 40.7230336)
Manhattan,BROADWAY,W 136 ST,154.0,40.8207317,-73.9544809,POINT (-73.9544809 40.8207317)
Manhattan,BROADWAY,W 145 ST,94.26104972375691,40.8263991,-73.9503551,POINT (-73.9503551 40.8263991)
Manhattan,BROADWAY,W 160 ST,198.5,40.8358952,-73.94340810000001,POINT (-73.94340810000001 40.8358952)
Manhattan,BROADWAY,W 165 ST,141.2962447844228,40.8392339,-73.9412394,POINT (-73.9412394 40.8392339)
Manhattan,BROADWAY,W 174 ST,50.0,40.8454431,-73.938701,POINT (-73.938701 40.8454431)
Manhattan,BROADWAY,W 204 ST,150.21581920903955,40.8670109,-73.9231121,POINT (-73.9231121 40.8670109)
Manhattan,BROADWAY,W 70 ST,150.52090032154342,40.7770636,-73.9819946,POINT (-73.9819946 40.7770636)
Manhattan,BROADWAY,W 72 ST,188.0,40.7787983,-73.982061,POINT (-73.982061 40.7787983)
Manhattan,BROADWAY,W 79 ST,106.0,40.7838957,-73.9800922,POINT (-73.9800922 40.7838957)
Manhattan,BROADWAY,W 85 ST,80.0,40.7876258,-73.97696479999999,POINT (-73.97696479999999 40.7876258)
Manhattan,BROADWAY,W 86 ST,84.0,40.7883703,-73.97661599999999,POINT (-73.97661599999999 40.7883703)
Manhattan,BROADWAY,W 95 ST,67.0,40.7940456,-73.972417,POINT (-73.972417 40.7940456)
Manhattan,BROADWAY,W 97 ST,182.66666666666666,40.7953894,-73.9714125,POINT (-73.9714125 40.7953894)
Manhattan,BROADWAY,WEST 134 STREET,114.0,40.8193941,-73.9554549,POINT (-73.9554549 40.8193941)
Manhattan,BROADWAY,West 153 Street,105.14285714285714,40.8315198,-73.9468704,POINT (-73.9468704 40.8315198)
Manhattan,BROADWAY,West 219 Street,159.52083333333334,40.8717081,-73.9132917,POINT (-73.9132917 40.8717081)
Manhattan,BROADWAY,West 225 Street,176.35333333333332,40.8742783,-73.91034479999999,POINT (-73.91034479999999 40.8742783)
Manhattan,BROADWAY,West 60 Street,151.1814133016627,40.7689323,-73.9822136,POINT (-73.9822136 40.7689323)
Manhattan,BROADWAY,West 64 Street,106.04905063291139,40.7721789,-73.9820702,POINT (-73.9820702 40.7721789)
Manhattan,BROADWAY,West 99 Street,80.76128472222223,40.7965538,-73.9702804,POINT (-73.9702804 40.7965538)
Manhattan,BROADWAY APPROACHING W 174TH ST,W 173 ST,78.66515837104072,40.8463076,-73.9229904,POINT (-73.9229904 40.8463076)
Manhattan,BROADWAY APPROACHING W 174TH ST,W 174 ST,94.14134542705972,40.8463405,-73.9230026,POINT (-73.9230026 40.8463405)
Manhattan,BROADWAY BRIDGE,Broadway,142.60517703064565,40.7594328,-73.9851453,POINT (-73.9851453 40.7594328)
Manhattan,BROADWAY N/O W 173rd ST,W 173 ST,98.56877323420075,40.8446546,-73.9387274,POINT (-73.9387274 40.8446546)
Manhattan,BROADWAY N/O W 71ST ST,AMSTERDAM AV,158.5027027027027,40.7778588,-73.98196349999999,POINT (-73.98196349999999 40.7778588)
Manhattan,BROADWAY S/O W 173rd ST,W 172 ST,89.2,40.8422887,-73.9350796,POINT (-73.9350796 40.8422887)
Manhattan,BROADWAY SB APPROACH TO W 135TH ST,W 136 ST,128.8,40.8170763,-73.9478897,POINT (-73.9478897 40.8170763)
Manhattan,BROOKLYN BRIDGE,BOROUGH BOUNDARY,505.9058130978661,40.7060855,-73.9968643,POINT (-73.9968643 40.7060855)
Manhattan,BROOKLYN BRIDGE,Dead End,598.8027613412229,40.7060855,-73.9968643,POINT (-73.9968643 40.7060855)
Manhattan,BROOKLYN BRIDGE,East River Shoreline,628.2756183745583,40.7060855,-73.9968643,POINT (-73.9968643 40.7060855)
Manhattan,Broadway Bridge,MANHATTAN,702.3842443729903,40.8736935,-73.91106359999999,POINT (-73.91106359999999 40.8736935)
Manhattan,C P 7 AVENUE APPROACH,63 Street Line,15.364583333333334,40.7669345,-73.9790627,POINT (-73.9790627 40.7669345)
Manhattan,CANAL ST,CORTLANDT AL,171.0662251655629,40.7189675,-74.0012775,POINT (-74.0012775 40.7189675)
Manhattan,CANAL ST,ELIZABETH ST,144.78125,40.7164963,-73.9970202,POINT (-73.9970202 40.7164963)
Manhattan,CANAL ST,RUTGERS ST/ESSEX ST,0.8333333333333334,40.7144043,-73.99023489999999,POINT (-73.99023489999999 40.7144043)
Manhattan,CANAL ST,VARICK ST,215.375,40.7225325,-74.0063246,POINT (-74.0063246 40.7225325)
Manhattan,CBE SB ENTRANCE WASHINGTON BRDG,Washington Bridge,66.16289592760181,40.7163815,-73.9900542,POINT (-73.9900542 40.7163815)
Manhattan,CENTER DR,AVENUE OF THE AMERICAS,40.84153005464481,40.7540022,-73.9865056,POINT (-73.9865056 40.7540022)
Manhattan,CENTRAL PARK N,FRED DOUGLASS CIR,47.30357142857143,40.8006243,-73.9578445,POINT (-73.9578445 40.8006243)
Manhattan,CENTRAL PARK NORTH,Frawley Circle,32.38764880952381,40.7970797,-73.949692,POINT (-73.949692 40.7970797)
Manhattan,CENTRAL PARK S,7 AV/C P 7 AV APPR,135.9451966473243,40.7825547,-73.9655834,POINT (-73.9655834 40.7825547)
Manhattan,CENTRAL PARK S,CENTER DR/AVE OF THE AMERICAS,51.470588235294116,40.7661371,-73.9769845,POINT (-73.9769845 40.7661371)
Manhattan,CENTRAL PARK S,COLUMBUS CIR,124.83333333333333,40.7677197,-73.981702,POINT (-73.981702 40.7677197)
Manhattan,CENTRAL PARK SOUTH,63 Street Line,99.33072916666667,40.7653655,-73.9678781,POINT (-73.9678781 40.7653655)
Manhattan,CENTRAL PARK SOUTH,Astoria Line,92.4885496183206,40.7661858,-73.9773034,POINT (-73.9773034 40.7661858)
Manhattan,CENTRAL PARK SOUTH,Columbus Circle,112.0,40.7677197,-73.981702,POINT (-73.981702 40.7677197)
Manhattan,CENTRAL PARK SOUTH,Grand Army Plaza,120.31660231660231,40.7642731,-73.97302859999999,POINT (-73.97302859999999 40.7642731)
Manhattan,CENTRAL PARK W,C P W 85 APPR/W 85 ST,138.0,40.781882,-73.9718624,POINT (-73.9718624 40.781882)
Manhattan,CENTRAL PARK W,CPW 72 APPR/W 72 ST,90.09809264305177,40.781882,-73.9718624,POINT (-73.9718624 40.781882)
Manhattan,CENTRAL PARK W,W 71 ST,57.3421052631579,40.7755567,-73.9764654,POINT (-73.9764654 40.7755567)
Manhattan,CENTRAL PARK W,W 96 ST/97 ST TRANSVERSE,120.1437125748503,40.7916349,-73.96471609999999,POINT (-73.96471609999999 40.7916349)
Manhattan,CENTRAL PARK WEST,8 Avenue Line,94.26270579813887,40.7811022,-73.9724322,POINT (-73.9724322 40.7811022)
Manhattan,CENTRAL PARK WEST @ W 61 ST,W 61 ST,126.15656565656566,40.7692877,-73.98103220000002,POINT (-73.98103220000002 40.7692877)
Manhattan,CENTRAL PK W,W 71 ST,0.0,40.7755567,-73.9764654,POINT (-73.9764654 40.7755567)
Manhattan,CENTRAL PK W,W 95 ST,0.016216216216216217,40.7909959,-73.96518809999999,POINT (-73.96518809999999 40.7909959)
Manhattan,CENTRAL PK W DRIVE,W 96 ST,31.16093366093366,40.7916349,-73.96471609999999,POINT (-73.96471609999999 40.7916349)
Manhattan,CENTRE STREET,Brooklyn Brdg Ped And Bike Path,161.75,40.7133175,-74.0101112,POINT (-74.0101112 40.7133175)
Manhattan,CENTRE STREET,Chambers Street,124.6322869955157,40.7131479,-74.0040977,POINT (-74.0040977 40.7131479)
Manhattan,CHATHAM SQUARE,East Broadway,81.59375,40.7137778,-73.99807539999999,POINT (-73.99807539999999 40.7137778)
Manhattan,CHRYSTIE STREET,6 Avenue Line,112.37632583792957,40.7197218,-73.9929751,POINT (-73.9929751 40.7197218)
Manhattan,CLINTON STREET,Stanton Street,116.27083333333333,40.7202421,-73.9844815,POINT (-73.9844815 40.7202421)
Manhattan,COLUMBIA STREET,Dead End,28.62519440124417,40.7171884,-73.9801775,POINT (-73.9801775 40.7171884)
Manhattan,COLUMBUS AV,W 60 ST,205.69446254071661,40.7698616,-73.9843059,POINT (-73.9843059 40.7698616)
Manhattan,COLUMBUS AV,W 72 ST,199.46835443037975,40.77741899999999,-73.9787989,POINT (-73.9787989 40.77741899999999)
Manhattan,COLUMBUS AV,W 86 ST,111.0,40.7864971,-73.97217979999999,POINT (-73.97217979999999 40.7864971)
Manhattan,COLUMBUS AV,W 96 ST,79.5,40.7928674,-73.96752959999999,POINT (-73.96752959999999 40.7928674)
Manhattan,COLUMBUS AVE BET W 78TH & W 77TH STS,W 77 ST,224.44845360824743,40.7814947,-73.9784508,POINT (-73.9784508 40.7814947)
Manhattan,COLUMBUS AVENUE,WEST 76 STREET,337.0,40.7800121,-73.97691449999999,POINT (-73.97691449999999 40.7800121)
Manhattan,COLUMBUS AVENUE,West 70 Street,193.8048780487805,40.7761157,-73.9797545,POINT (-73.9797545 40.7761157)
Manhattan,COLUMBUS AVENUE,West 73 Street,202.55654761904762,40.7781061,-73.9783006,POINT (-73.9783006 40.7781061)
Manhattan,CPW 72 APPR,CENTRAL PARK W/W 72 ST,7.0523255813953485,40.7775452,-73.9797284,POINT (-73.9797284 40.7775452)
Manhattan,CPW 72 APPROACH,West Drive,5.876404494382022,40.7862162,-73.9758726,POINT (-73.9758726 40.7862162)
Manhattan,CROSS BRONX EXPWY NB ET 1 B,Dead End,71.54205607476635,40.8345616,-73.8658927,POINT (-73.8658927 40.8345616)
Manhattan,DELANCEY STREET,Bowery,223.375,40.7202484,-73.99398880000001,POINT (-73.99398880000001 40.7202484)
Manhattan,DELANCEY STREET,Forsyth Street,238.0,40.7198291,-73.9920964,POINT (-73.9920964 40.7198291)
Manhattan,DESBROSSES STREET,Hudson Street,13.316176470588236,40.7233005,-74.0080639,POINT (-74.0080639 40.7233005)
Manhattan,DOVER STREET/FRANKFORT ST,FDR DRIVE NORTHBOUND EXIT 2,146.0,40.710858,-74.0034778,POINT (-74.0034778 40.710858)
Manhattan,DYCKMAN ST,HENSHAW ST,41.38848518725545,40.867254,-73.9293362,POINT (-73.9293362 40.867254)
Manhattan,DYCKMAN STREET,Sherman Avenue,58.263888888888886,40.8635356,-73.926008,POINT (-73.926008 40.8635356)
Manhattan,E 106 ST,5 AVE,0.0,40.7942401,-73.9511533,POINT (-73.9511533 40.7942401)
Manhattan,E 120TH ST BET 5TH AVE & MADISON AVE,5 AV/W 120 ST,34.65335051546392,40.8032339,-73.9445941,POINT (-73.9445941 40.8032339)
Manhattan,E 124TH ST BET 5TH AVE & MADISON AVE,5 AVENUE,38.0,40.8037092,-73.9379183,POINT (-73.9379183 40.8037092)
Manhattan,E 125 ST,RFK BRIDGE MANHATTAN ENTRANCE RP/RFK BRIDGE EXIT *,57.32311977715877,40.801028,-73.9294264,POINT (-73.9294264 40.801028)
Manhattan,E 125TH ST WB APPROACH TO LENOX AVE,5 AVENUE,128.3,40.7981941,-73.9538121,POINT (-73.9538121 40.7981941)
Manhattan,E 14 ST,UNION SQ S/BROADWAY,59.666666666666664,40.7347921,-73.990752,POINT (-73.990752 40.7347921)
Manhattan,E 15 ST,5 AV/W 15 ST,23.4375,40.7364457,-73.9921114,POINT (-73.9921114 40.7364457)
Manhattan,E 16 ST,5 AV/W 16 ST,20.104166666666668,40.7367625,-73.9918868,POINT (-73.9918868 40.7367625)
Manhattan,E 23 ST,BROADWAY,137.1899109792285,40.7413825,-73.98915509999999,POINT (-73.98915509999999 40.7413825)
Manhattan,E 48 ST,2 AV,39.494791666666664,40.7536291,-73.96942949999999,POINT (-73.96942949999999 40.7536291)
Manhattan,E 54 ST,PARK AV,82.42800788954635,40.7596401,-73.9720554,POINT (-73.9720554 40.7596401)
Manhattan,E 68TH ST BET MADISON AVE & PARK AVE,MADISON AV,37.0,40.7678767,-73.964073,POINT (-73.964073 40.7678767)
Manhattan,E 72 ST,5 AV/TER DR,36.443726440495425,40.7724683,-73.9670357,POINT (-73.9670357 40.7724683)
Manhattan,E 72ND ST BET 1ST AVE & YORK AVE,1 AV,65.38152610441767,40.7692564,-73.959428,POINT (-73.959428 40.7692564)
Manhattan,E 72ND ST BET PARK AVE & LEXINGTON AVE,LEXINGTON AV,72.76851851851852,40.7692564,-73.959428,POINT (-73.959428 40.7692564)
Manhattan,E 79TH ST BET 5TH AVE & MADISON AVE,5 AV/79 ST TRANSVERSE,109.14973262032086,40.7770427,-73.9637212,POINT (-73.9637212 40.7770427)
Manhattan,E 86TH ST BET 1ST AVE & YORK AVE,YORK AV,72.14285714285714,40.7694468,-73.9518618,POINT (-73.9518618 40.7694468)
Manhattan,E HOUSTON ST,LAFAYETTE ST,237.42559523809524,40.7251629,-73.9952696,POINT (-73.9952696 40.7251629)
Manhattan,E HOUSTON ST,ORCHARD ST,135.0206812652068,40.7227741,-73.9878643,POINT (-73.9878643 40.7227741)
Manhattan,E HOUSTON ST,RIDGE ST,176.4,40.7210563,-73.98213729999999,POINT (-73.98213729999999 40.7210563)
Manhattan,E/B 145TH ST BR @ E 149 ST,145 ST BR,139.44823663253698,40.8204191,-73.936249,POINT (-73.936249 40.8204191)
Manhattan,E/B 23RD ST @ MADISON AVE,MADISON AV,141.60682492581603,40.7421621,-73.9870251,POINT (-73.9870251 40.7421621)
Manhattan,E/B ALEXANDER HAMILTON BR S/S 2 LANES,TRSMAN EXWY EN RP/CROSS BRONX EP EN RAMP,281.82191780821915,40.8345616,-73.8658927,POINT (-73.8658927 40.8345616)
Manhattan,E/B BATTERY PLACE @ WASHINGTON ST,JOE DIMAGGIO HIGHWAY,79.1561403508772,40.7755359,-73.9914728,POINT (-73.9914728 40.7755359)
Manhattan,E/B BROOKLYN BRIDGE,BK BR EN RP,620.75,40.675894,-73.901667,POINT (-73.901667 40.675894)
Manhattan,E/B CHAMBERS ST @ W BROADWAY - CHURCH ST,HUDSON ST/W BROADWAY,105.0,40.7153236,-74.0089264,POINT (-74.0089264 40.7153236)
Manhattan,E/B E 14 ST @ 2ND AVE,3 AV,80.69533527696792,40.7521033,-73.97024499999999,POINT (-73.97024499999999 40.7521033)
Manhattan,E/B E 17 ST @ PARK AVE,UNION SQ W/BROADWAY,63.666666666666664,40.7371264,-73.9903427,POINT (-73.9903427 40.7371264)
Manhattan,E/B E 23 ST @ 2ND AVE,2 AVENUE,86.04761904761905,40.7239259,-73.990644,POINT (-73.990644 40.7239259)
Manhattan,E/B E 23RD ST @ MADISON AVE,MADISON AV,156.22305764411027,40.7421621,-73.9870251,POINT (-73.9870251 40.7421621)
Manhattan,E/B EAST 14TH ST @ 2ND AVE,3 AV,108.14285714285714,40.7521033,-73.97024499999999,POINT (-73.97024499999999 40.7521033)
Manhattan,E/B EAST 14TH ST @ 4TH AVE,UNION SQ S/BROADWAY,225.75906735751295,40.7347556,-73.9906307,POINT (-73.9906307 40.7347556)
Manhattan,E/B EAST 14TH ST@ BROADWAY,BROADWAY,139.0,40.7594328,-73.9851453,POINT (-73.9851453 40.7594328)
Manhattan,E/B EAST 14TH ST@ IRVING PL.,4 AV,194.0,40.73413619999999,-73.98794389999999,POINT (-73.98794389999999 40.73413619999999)
Manhattan,E/B MADISON AVE BR@MAJOR DEEGAN EXPWY,BOROUGH BOUNDARY,251.2919708029197,40.7421621,-73.9870251,POINT (-73.9870251 40.7421621)
Manhattan,E/B QBB SOUTH OUTER ROADWAY,QUEENSBORO BR,133.33023255813953,40.75692900000001,-73.9547551,POINT (-73.9547551 40.75692900000001)
Manhattan,E/B QUEENSBORO BR SOUTH INNER RDWY,BOROUGH BOUNDARY,399.2371134020619,40.75692900000001,-73.9547551,POINT (-73.9547551 40.75692900000001)
Manhattan,E/B ST. CLAIRE PLACE @ RIVERSIDE DR,12 AV/HHP NB EXIT 12,86.83444592790387,40.5927512,-74.23082210000001,POINT (-74.23082210000001 40.5927512)
Manhattan,E/B W 178TH ST @ WADSWORTH AVE,BROADWAY,66.0,40.8478812,-73.9364038,POINT (-73.9364038 40.8478812)
Manhattan,E/B W 178TH ST@ AMSTERDAM AVE & AUDUBON AVE,AUDUBON AV,62.59281437125748,40.8461521,-73.9323323,POINT (-73.9323323 40.8461521)
Manhattan,E/B WARREN ST @ W BROADWAY - CHURCH ST,W BROADWAY,51.9522491349481,40.7147399,-74.00910619999999,POINT (-74.00910619999999 40.7147399)
Manhattan,E/B WILLIAMSBURG BR SOUTH OUTER RDWY,MANGIN ST,313.29906542056074,40.7178785,-73.9761073,POINT (-73.9761073 40.7178785)
Manhattan,EAST 106 STREET,1 AVENUE,14.612236789829161,40.7896031,-73.9400861,POINT (-73.9400861 40.7896031)
Manhattan,EAST 106 STREET,2 AVENUE,0.0,40.7906515,-73.9423978,POINT (-73.9423978 40.7906515)
Manhattan,EAST 116 STREET,1 Avenue,46.54398148148148,40.7960105,-73.9354128,POINT (-73.9354128 40.7960105)
Manhattan,EAST 12 STREET,4 Avenue,13.25,40.7327607,-73.99003909999999,POINT (-73.99003909999999 40.7327607)
Manhattan,EAST 124 STREET,1 AVENUE,9.522648083623693,40.8009993,-73.93175579999999,POINT (-73.93175579999999 40.8009993)
Manhattan,EAST 125 STREET,Rfk Bridge Exit Ramp,24.224489795918366,40.801028,-73.9294264,POINT (-73.9294264 40.801028)
Manhattan,EAST 14 STREET,14 Street/canarsie Line,12.885416666666666,40.7295632,-73.97794449999999,POINT (-73.97794449999999 40.7295632)
Manhattan,EAST 16 STREET,5 Avenue,29.346666666666668,40.737331,-73.9926471,POINT (-73.9926471 40.737331)
Manhattan,EAST 23 STREET,Lexington Avenue,105.11458333333333,40.7395155,-73.98473890000001,POINT (-73.98473890000001 40.7395155)
Manhattan,EAST 25 STREET,2 Avenue,35.744791666666664,40.7391833,-73.9799817,POINT (-73.9799817 40.7391833)
Manhattan,EAST 25 STREET,Asser Levy Place,1.1236749116607774,40.7366407,-73.9753834,POINT (-73.9753834 40.7366407)
Manhattan,EAST 25 STREET,East 25 Street Pedestrian Ovps,71.0,40.7423278,-73.9862644,POINT (-73.9862644 40.7423278)
Manhattan,EAST 34 STREET,F D R Drive,90.85,40.7432091,-73.9721342,POINT (-73.9721342 40.7432091)
Manhattan,EAST 34 STREET,Queens Midtown Tunnel Approach,111.2125,40.7447179,-73.9637687,POINT (-73.9637687 40.7447179)
Manhattan,EAST 36 STREET,5 Avenue,117.91220238095238,40.7497401,-73.9836327,POINT (-73.9836327 40.7497401)
Manhattan,EAST 49 STREET,Alley,110.66927083333333,40.7552013,-73.9712218,POINT (-73.9712218 40.7552013)
Manhattan,EAST 50 STREET,Park Avenue,65.6875,40.7572339,-73.9740881,POINT (-73.9740881 40.7572339)
Manhattan,EAST 57 STREET,2 Avenue,115.31847133757962,40.7593184,-73.9652967,POINT (-73.9652967 40.7593184)
Manhattan,EAST 58 STREET,Ed Koch Queensboro Bridge Appr,233.4375,40.7607736,-73.9666474,POINT (-73.9666474 40.7607736)
Manhattan,EAST 59 STREET,5 Avenue,85.5,40.7642731,-73.97302859999999,POINT (-73.97302859999999 40.7642731)
Manhattan,EAST 59 STREET,Ed Koch Queensboro Bridge Appr,72.59166666666667,40.754294,-73.94856070000002,POINT (-73.94856070000002 40.754294)
Manhattan,EAST 60 STREET,Astoria Line,135.47619047619048,40.7619251,-73.9655035,POINT (-73.9655035 40.7619251)
Manhattan,EAST 72 STREET,Madison Avenue,31.147859922178988,40.77178809999999,-73.9654358,POINT (-73.9654358 40.77178809999999)
Manhattan,EAST 72 STREET,Park Avenue,63.0,40.771159,-73.9639329,POINT (-73.9639329 40.771159)
Manhattan,EAST 96 STREET,Dead End,172.34027777777777,40.7853455,-73.9496969,POINT (-73.9496969 40.7853455)
Manhattan,EAST BROADWAY,Catherine Street,63.104166666666664,40.7134731,-73.9973096,POINT (-73.9973096 40.7134731)
Manhattan,EAST HOUSTON STREET,2 Avenue,135.55357142857142,40.7237324,-73.9910366,POINT (-73.9910366 40.7237324)
Manhattan,EAST HOUSTON STREET,Broadway,189.1344696969697,40.7255023,-73.996707,POINT (-73.996707 40.7255023)
Manhattan,EAST HOUSTON STREET,Houston/essex Street Line,38.12111801242236,40.7183589,-73.9883089,POINT (-73.9883089 40.7183589)
Manhattan,EAST HOUSTON STREET,Norfolk Street,54.87850467289719,40.7220496,-73.9854976,POINT (-73.9854976 40.7220496)
Manhattan,ED KOCH QUEENSBORO BRG,BEND,319.52252252252254,40.7568339,-73.9545516,POINT (-73.9545516 40.7568339)
Manhattan,ED KOCH QUEENSBORO BRG,QUEENSBORO BR,564.0,40.75692900000001,-73.9547551,POINT (-73.9547551 40.75692900000001)
Manhattan,ED KOCH QUEENSBORO BRIDGE,East River West Channel Shl,177.65277777777777,40.75692900000001,-73.9547551,POINT (-73.9547551 40.75692900000001)
Manhattan,ED KOCH QUEENSBORO BRIDGE,Ed Koch Queensboro Bridge Exit,111.39488636363636,40.7608103,-73.9628938,POINT (-73.9628938 40.7608103)
Manhattan,ED KOCH QUEENSBORO BRIDGE APPR,2 Avenue,392.0763888888889,40.75692900000001,-73.9547551,POINT (-73.9547551 40.75692900000001)
Manhattan,ED KOCH QUEENSBORO BRIDGE EXIT,Dead End,317.52430555555554,40.7611371,-73.9626963,POINT (-73.9626963 40.7611371)
Manhattan,EDGAR STREET,Broadway Line,3.037037037037037,40.7871002,-73.97769699999999,POINT (-73.97769699999999 40.7871002)
Manhattan,EDGECOMBE AVENUE,West 162 Street,41.09375,40.8348941,-73.9377532,POINT (-73.9377532 40.8348941)
Manhattan,ELDRIDGE ST,BROOME ST,19.0,40.7185906,-73.9917512,POINT (-73.9917512 40.7185906)
Manhattan,ELIZABETH ST,GRAND ST,40.47133757961783,40.7188019,-73.9956973,POINT (-73.9956973 40.7188019)
Manhattan,F D R DR,FDR DR NB EXIT 12/E 60 STREET PEDESTRIAN OPAS,799.7402376910017,40.7642971,-73.9714017,POINT (-73.9714017 40.7642971)
Manhattan,F D R DRIVE,Astoria Line,637.8515625,40.74971,-73.9668072,POINT (-73.9668072 40.74971)
Manhattan,F D R DRIVE,Dead end,16.051103368176538,40.74971,-73.9668072,POINT (-73.9668072 40.74971)
Manhattan,F D R DRIVE,East 10 Street Pedestrian Ovps,711.011574074074,40.7241651,-73.9735685,POINT (-73.9735685 40.7241651)
Manhattan,FDR DR,E 61 ST,2700.2844036697247,40.7596453,-73.9581528,POINT (-73.9581528 40.7596453)
Manhattan,FDR DR NB EN BK BR,FDR DR ENTRY RP,101.74558670820353,40.7129637,-74.0041741,POINT (-74.0041741 40.7129637)
Manhattan,FDR DR NB EN BK BR,PEARL ST,138.36552748885586,40.7129637,-74.0041741,POINT (-74.0041741 40.7129637)
Manhattan,FDR DR NB EN E HOUSTON ST,E HOUSTON ST/FDR DR NB EXIT 5/E HOUSTON STREET PE*,145.9389880952381,40.728452,-74.00533279999999,POINT (-74.00533279999999 40.728452)
Manhattan,FDR DRIVE @ EAST 63 ST ENTRANCE,BEND,665.2426805465192,40.7609039,-73.9573169,POINT (-73.9573169 40.7609039)
Manhattan,FDR DRIVE EXIT 7 NORTHBOUND,F D R Drive,6.338308457711443,40.76408319999999,-73.95602699999999,POINT (-73.95602699999999 40.76408319999999)
Manhattan,FR. DOUGLASS BLVD NB APPROACH TO W 135TH ST,W 134 ST,79.35460992907801,40.8170763,-73.9478897,POINT (-73.9478897 40.8170763)
Manhattan,FR. DOUGLASS BLVD SB APPROACH TO W 135TH ST,W 135 ST,80.8368700265252,40.8170763,-73.9478897,POINT (-73.9478897 40.8170763)
Manhattan,FRED DOUGLASS BLVD,W 147 ST,73.4013644115975,40.8241389,-73.9409773,POINT (-73.9409773 40.8241389)
Manhattan,FREDERICK DOUGLASS BOULEVARD,West 151 Street,47.33110119047619,40.8266348,-73.9391539,POINT (-73.9391539 40.8266348)
Manhattan,FT WASHINGTON AV,W 160 ST,23.33635097493036,40.8363894,-73.94458589999999,POINT (-73.94458589999999 40.8363894)
Manhattan,FULTON ST,DUTCH ST,31.87037037037037,40.7098748,-74.00704670000002,POINT (-74.00704670000002 40.7098748)
Manhattan,GREENWICH ST,JANE ST,26.5,40.73814950000001,-74.0064768,POINT (-74.0064768 40.73814950000001)
Manhattan,GREENWICH STREET,Broadway/ 7 Avenue Line,3.0285714285714285,40.7127103,-74.0120723,POINT (-74.0120723 40.7127103)
Manhattan,HENRY HUDSON PARKWAY EXIT NB,Cbe Nb Exit 1 A Upperdeck,95.22470238095238,40.8250757,-73.9556031,POINT (-73.9556031 40.8250757)
Manhattan,HENRY HUDSON PKWY SB RAMP TO W 95TH ST,HENRY HUDSON PKWY,119.75,40.7933321,-73.9707372,POINT (-73.9707372 40.7933321)
Manhattan,HHP NB EN W 79 ST EB,W 79 ST/HHP NB EXIT 10 W,0.7808219178082192,40.783815,-73.9798909,POINT (-73.9798909 40.783815)
Manhattan,HHP NB EN W 79 ST WB,HENRY HUDSON PKWY,61.0,40.783815,-73.9798909,POINT (-73.9798909 40.783815)
Manhattan,HHP SB EN W 79 ST,HENRY HUDSON PKWY,54.29201680672269,40.783815,-73.9798909,POINT (-73.9798909 40.783815)
Manhattan,HHP SB EXIT 11,W 95 ST/RIVERSIDE DR,110.30182926829268,40.7914395,-73.9657636,POINT (-73.9657636 40.7914395)
Manhattan,HHP SB EXIT 17,DYCKMAN ST/HUDSON RIVER GREENWAY,18.333333333333332,40.8607951,-73.9252849,POINT (-73.9252849 40.8607951)
Manhattan,HOLLAND TUNNEL,Dead End,502.0798611111111,40.7277384,-74.0228197,POINT (-74.0228197 40.7277384)
Manhattan,HUDSON ST,HORATIO ST,209.6168582375479,40.73876449999999,-74.0055064,POINT (-74.0055064 40.73876449999999)
Manhattan,HUDSON STREET,Charlton Street,149.01242236024845,40.7273187,-74.00731569999999,POINT (-74.00731569999999 40.7273187)
Manhattan,HUDSON STREET,Horatio Street,139.5253164556962,40.73876449999999,-74.0055064,POINT (-74.0055064 40.73876449999999)
Manhattan,HUGH L CAREY TUNNEL EXIT,Broadway/ 7 Avenue Line,0.1111111111111111,40.7739415,-73.9818909,POINT (-73.9818909 40.7739415)
Manhattan,JOE DIMAGGIO HIGHWAY,SPRING STREET,501.0,40.7755359,-73.9914728,POINT (-73.9914728 40.7755359)
Manhattan,LAFAYETTE ST,DUANE ST,97.05418250950571,40.7141536,-74.0034194,POINT (-74.0034194 40.7141536)
Manhattan,LAFAYETTE STREET,Centre Street,71.1860119047619,40.7141536,-74.0034194,POINT (-74.0034194 40.7141536)
Manhattan,LENOX AVE & W 125th ST,7 AVENUE,107.82552342971087,40.8089427,-73.9482415,POINT (-73.9482415 40.8089427)
Manhattan,LENOX AVE BET W 145TH & W 144TH STS,W 145 ST/ESPLANADE GDNS PLZ/145 ST BRIDGE PED AND*,103.66666666666667,40.7685167,-73.98219379999999,POINT (-73.98219379999999 40.7685167)
Manhattan,LENOX AVE BET W 145TH & W 146TH STS,W 145 ST/LENOX AV/145 ST BRIDGE PED AND BIKE PATH,48.0,40.7685167,-73.98219379999999,POINT (-73.98219379999999 40.7685167)
Manhattan,LENOX AVE NB APPROACH TO E 125TH ST,W 124 ST,146.5625,40.808257,-73.9487338,POINT (-73.9487338 40.808257)
Manhattan,LEXINGTON AV,E 60 ST,350.0,40.7628614,-73.9677277,POINT (-73.9677277 40.7628614)
Manhattan,LEXINGTON AVENUE,East 117 Street,134.30671506352087,40.7993096,-73.9411355,POINT (-73.9411355 40.7993096)
